id	M28-0h-1	M28-0h-2	M28-0h-3	M28-1h-1	M28-1h-2	M28-1h-3	M28-2h-1	M28-2h-2	M28-2h-3	M28-4h-1	M28-4h-2	M28-4h-3	M28-8h-1	M28-8h-2	M28-8h-3	K326-0h-1	K326-0h-2	K326-0h-3	K326-1h-1	K326-1h-2	K326-1h-3	K326-2h-1	K326-2h-2	K326-2h-3	K326-4h-1	K326-4h-2	K326-4h-3	K326-8h-1	K326-8h-2	K326-8h-3
class	EMS_mutant	EMS_mutant	EMS_mutant	EMS_mutant	EMS_mutant	EMS_mutant	EMS_mutant	EMS_mutant	EMS_mutant	EMS_mutant	EMS_mutant	EMS_mutant	EMS_mutant	EMS_mutant	EMS_mutant	K326	K326	K326	K326	K326	K326	K326	K326	K326	K326	K326	K326	K326	K326	K326
Nitab4.5_0003098g0080	6.389774	4.845647	6.127381	8.819021	10.493565	8.69822	7.044092	5.418719	6.690717	7.665588	7.147038	6.252386	12.348061	9.076384	9.58676	4.150782	3.58007	3.641465	5.376915	2.853282	6.56552	5.965548	5.459874	7.125027	7.245483	4.830622	5.073447	9.802612	9.199948	9.985181
Nitab4.5_0000184g0260	1.345746	1.667421	1.662768	0.641461	1.063291	1.355317	2.100386	1.582777	1.705793	2.1392	2.276675	2.550668	3.614322	3.411053	4.087999	1.293975	1.91439	1.854417	0.858203	1.616283	0.972356	1.338028	2.260986	1.481369	1.272357	1.997019	1.606914	2.622498	2.929584	2.516813
Nitab4.5_0000973g0030	56.36261	49.586582	52.531189	33.701763	40.944042	35.251583	26.991711	29.360254	30.439032	16.110714	12.674754	16.783985	20.353226	20.835047	21.850603	50.86665	53.06443	58.557884	39.256119	34.724407	29.557219	28.090755	26.229248	23.757208	14.949901	12.903539	16.263107	21.957832	23.19705	18.92457
Nitab4.5_0000257g0180	0.064002	0.166706	0.132853	1.139233	0.105574	0.605619	0.221031	1.170506	1.245871	0	3.437194	0.064463	0.285224	0.137575	0	0	0	0	0.565801	0	0.628449	0.309599	0.498025	0.217042	0	0.172432	0	0.04997	0	0.375526
Nitab4.5_0003914g0130	50.457176	62.641151	67.281898	88.121651	80.898064	85.920021	75.600861	67.049553	73.949753	87.523613	97.158958	79.799278	79.69294	71.626625	67.767372	47.07127	70.828018	56.602882	82.392395	61.193104	82.329384	64.142418	67.93895	68.399055	68.606133	59.442135	52.262009	48.259266	45.540524	52.197765
Nitab4.5_0002726g0100	32.290665	31.059818	29.01862	17.641844	16.629124	31.465561	26.135563	15.197104	23.051264	19.920656	36.355576	22.71805	24.047441	23.978838	35.553028	25.494947	36.95385	30.424864	22.367903	20.042082	6.720835	34.247906	29.290735	33.005924	15.670208	19.963051	17.547127	17.116198	16.190348	20.741718
Nitab4.5_0000233g0060	23.35326	25.341887	20.822926	20.547747	20.76738	20.622381	23.892162	23.100168	21.489424	25.356339	23.955341	23.7616	29.13822	27.475145	30.304602	30.645849	27.925764	29.136164	24.555101	23.570475	24.474518	26.952242	24.707481	23.814228	23.567312	26.989878	26.90519	30.502077	31.256935	32.399426
Nitab4.5_0002401g0020	0	0	0	0.105975	0	0.169401	0.064316	0	0	0.216866	0	0.695187	0.293261	0.029543	0	0.076204	0	0	0.087641	0	0	0.523885	0	0.072543	0	0.147446	0.321276	0.134284	0.071596	0.294807
Nitab4.5_0000431g0160	78.560066	62.149654	68.210129	67.917862	60.603477	62.917389	72.791077	68.993507	72.637405	71.838715	78.785713	74.441116	126.035004	131.138916	128.182343	68.029022	65.393318	65.903465	59.198612	59.335365	53.432247	54.503269	55.453255	53.47263	55.116219	65.54863	66.635956	111.191727	117.236519	110.788345
Nitab4.5_0000030g0130	0.330727	0.184238	0.209406	0.274617	0.076318	0.05577	0.669537	0.251167	0.244021	0.488896	0.23576	0.792853	0.109745	0.420755	0	0	0	0.056483	0	0.033972	0.048857	0	0.053099	0.10984	0.058481	0.05661	0	0	0.108406	0
Nitab4.5_0000006g0540	11.896472	14.161422	15.85535	13.055928	14.549885	17.080364	14.87567	14.282904	14.594118	15.698099	15.751443	15.883859	17.274775	14.915495	17.952782	9.575333	9.977557	12.160059	13.658271	11.100869	11.124648	10.333199	12.343775	10.65854	12.045926	10.818278	11.963035	11.726961	12.756846	12.450666
Nitab4.5_0000941g0180	0.105083	0.289439	0	0	0	0.359215	0	0	0	0	0.317435	0	0.082868	0	0.443134	0	0	0	0.074324	0	0	0	0.200204	0	0	0	0	0	0	0
Nitab4.5_0001984g0080	24.446016	24.477243	24.332844	24.751532	29.658636	21.852667	20.242994	25.42985	23.886908	25.422796	25.650549	28.323929	31.090492	24.483267	27.346836	13.03693	12.426003	11.361629	20.142157	14.117972	20.870529	17.629988	20.658707	21.920477	22.004843	21.399946	20.223427	25.564041	22.145889	22.172918
Nitab4.5_0002503g0100	47.368687	54.276321	48.700546	32.321106	36.469173	39.597271	38.768105	43.889091	38.847511	38.305916	42.624836	38.7379	45.225204	41.570629	43.728718	43.179371	48.518093	56.288467	42.935841	35.651272	36.152618	40.72945	35.864014	35.921471	39.309296	41.860126	37.68388	51.387249	44.391827	46.966396
Nitab4.5_0000161g0100	2.59238	2.198747	2.857831	0.960403	0.534286	0.480602	0.310412	0.293735	0.459773	0.285852	0.32223	0.307872	0.064402	0.103598	0.27312	4.84001	4.508578	6.575413	0.387622	0.320545	0.75199	0	0.427147	0.318213	0.238513	0.130019	0.66013	0.604582	0.949102	0.64765
Nitab4.5_0005418g0040	0	0	0.266382	0.044634	0	0	0.072609	0.293776	0.358065	0.407568	0.142736	1.076096	0.604386	0.057862	0.676096	0	0	0	0.182294	0.121494	0.272722	0.230669	0.102236	0.189747	0	0.114446	0.125964	0.221148	0.17893	0
Nitab4.5_0000210g0080	1.602115	1.670447	0.759263	2.053325	2.013462	1.849737	2.617503	3.210981	2.192264	2.003617	2.262878	1.869708	0.079896	1.084866	0.236394	0.116038	1.668925	0	0.753892	1.778823	3.097774	0.970186	1.136003	0.574043	0.924048	0.669518	0.244608	0.207344	0.327064	0.507066
Nitab4.5_0001205g0020	8.423194	10.296446	10.803016	10.533607	7.103912	10.267011	9.070636	9.699276	10.644789	8.963524	7.48833	9.755544	6.615615	10.402099	14.716767	9.904399	8.962994	10.574025	12.032126	7.952825	9.743291	9.931669	9.512397	9.222509	12.036394	11.301942	9.620893	9.562162	8.565424	7.800583
Nitab4.5_0002245g0170	2.694348	1.855112	3.854601	2.649929	2.271593	2.508249	3.610716	3.026095	4.303699	5.113917	3.587198	4.748625	5.950734	8.065851	6.341054	3.007023	3.080982	3.766347	2.694506	2.916509	2.748682	3.802348	2.628549	3.299416	3.564383	3.847438	4.668607	7.006856	7.38922	8.9423
Nitab4.5_0001023g0020	0.801604	1.29571	1.028426	0.768728	0.800017	1.777812	0.622246	0.839961	3.184219	1.136184	0.519738	0.877875	0	0.83593	1.543559	0	0.55048	0.761813	0.23635	0.023564	0.518862	1.242202	0.55942	1.00416	0.610653	0.220495	0.28306	2.462333	0	0.644464
Nitab4.5_0001215g0100	83.956871	74.215271	81.468094	92.781761	85.782494	87.758774	78.336739	80.713226	83.986267	90.309563	86.018539	96.917946	97.786201	91.018227	87.884163	76.440613	90.680046	69.570778	75.014938	83.333252	79.710663	91.992706	92.002472	90.193573	96.090485	90.448692	88.794655	99.203697	93.120972	94.386169
Nitab4.5_0000326g0190	0.475458	0.505631	0.62865	0.907828	0.970229	0.60407	0.843585	0.396685	0.570431	0.960108	0.313966	0.900611	0.456481	0.474296	1.417873	0.521634	0.534233	0.966974	0.734447	0.70453	0.342708	0.554211	0.749819	0.709005	0.624366	1.036379	1.146305	1.108936	0.769854	1.358824
Nitab4.5_0000157g0250	0	0	0	0	0	0	0	0	0	0	0	0	0.194885	0	0	0	0	0	0	0	0	0	0	0	0	0	0.218164	0	0.637864	0
Nitab4.5_0000755g0100	53.855034	58.985115	57.544312	58.092937	61.911522	65.1996	49.662949	47.262596	50.478554	65.453751	50.422207	63.076473	59.972294	57.245777	64.372711	46.688648	54.000027	48.025734	51.601574	54.045662	46.595451	61.39719	54.235634	45.350296	51.288681	54.531067	54.544651	61.018532	62.60545	59.602127
Nitab4.5_0000018g0230	33.442829	33.534832	33.258617	26.446955	22.691332	24.376135	25.618698	24.36183	23.52803	18.509485	20.552126	19.735338	22.899643	24.60545	18.736372	27.329433	23.164526	21.354784	19.025724	21.277582	26.705257	18.96295	16.758263	16.579918	12.69737	15.45928	13.374313	14.687498	14.297496	13.910106
Nitab4.5_0000043g0310	33.648476	36.685368	29.301857	50.519684	71.946777	53.248428	33.432964	40.35321	52.449249	66.740189	68.975197	76.558044	110.99012	120.925041	103.272041	53.23254	41.020737	45.769588	76.023827	49.747734	50.473869	61.687469	67.095253	86.665619	71.811035	82.850868	114.919731	112.233261	142.170334	133.78006
Nitab4.5_0000231g0290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.179826	0	0	0	0	0	0	0
Nitab4.5_0006599g0010	0	0	0	0	0	0.137329	0	0	0	0.069477	0	0	0.103269	0.073678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nitab4.5_0000188g0250	23.233627	21.488161	23.902426	21.763987	22.5257	23.57526	23.47315	28.893518	24.365173	28.614929	31.755421	30.267401	30.879471	29.151461	24.118298	29.195391	26.338001	27.271753	28.584373	28.417797	26.874113	28.600784	30.487543	28.882812	31.289768	31.413853	29.4009	36.65377	37.644199	36.593155
Nitab4.5_0000107g0140	11.216785	8.919603	10.702261	10.7003	13.510121	10.668802	11.784809	10.303092	14.739413	13.864102	15.754759	14.244883	18.112406	15.717333	18.623186	13.115876	14.215171	12.413653	10.156376	13.48912	10.161245	15.18322	11.853189	13.408555	12.167391	15.95385	13.36489	20.411442	18.740089	18.583992
Nitab4.5_0000116g0140	1.542421	1.910075	2.151551	2.063225	0.897018	2.240991	1.588663	1.29266	2.001088	2.29017	2.686863	1.728091	2.623724	1.72517	2.077591	0.560408	0.765614	1.243739	1.091695	1.13412	0.42555	1.263515	1.012762	1.399556	1.706747	1.079124	1.70985	0.929075	0.436376	0.818862
Nitab4.5_0000178g0280	2.56936	2.137058	2.444327	4.719826	5.754012	3.288884	2.844002	3.445168	2.591373	3.47228	3.689235	2.332557	3.54102	4.416677	4.211672	2.469161	1.70413	1.947986	5.726623	1.965143	4.611718	2.644415	4.850992	4.013659	3.781453	2.934689	5.136089	5.635078	5.019093	4.227074
Nitab4.5_0003698g0090	175.523315	192.46553	196.89212	186.981537	205.39743	207.773773	195.682449	204.250427	208.000824	210.287506	208.8246	210.693954	179.238647	172.256454	194.346588	187.505493	207.009903	204.720291	208.636887	186.703491	190.694138	197.705673	206.072464	206.069611	219.545212	219.396469	214.919525	193.860214	197.679016	198.896729
Nitab4.5_0000507g0050	2.104947	3.106911	1.613365	0.887804	2.089339	2.312091	1.799811	1.791024	1.930077	2.125777	2.052233	1.417708	1.234674	1.342192	1.948609	1.43608	2.59951	1.876567	1.239327	1.499933	1.039323	1.721585	1.426306	1.924465	1.757855	1.912211	2.202007	1.298056	1.662147	1.786458
Nitab4.5_0000002g0240	2.777378	4.209688	3.452139	3.169837	3.827651	3.56007	3.133067	4.099677	3.258646	2.967904	2.730226	3.342039	3.274951	2.950922	4.775214	8.041522	6.756236	8.187142	6.291772	5.822855	4.607172	6.056427	5.715573	6.098376	6.14093	6.105176	7.513849	6.336935	7.252557	6.047872
Nitab4.5_0004509g0020	0	0	0	0	0	0	0.024369	0	0	0	0.027684	0	0	0.030082	0	0	0	0	0	0	0	0	0	0	0	0.028332	0	0	0	0
Nitab4.5_0000041g0170	14.985116	17.753967	16.869371	19.459064	19.67819	18.633251	23.878746	21.788895	22.965637	26.330145	24.227537	25.317699	21.885084	22.42474	25.221437	12.505645	14.033797	12.660463	16.58157	15.987601	15.656153	19.348076	17.024868	18.086971	22.032558	22.069242	23.889645	20.854067	20.375505	20.242607
Nitab4.5_0004156g0020	0	0	0	0	0	0	0	0	0	0	0	0.250422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nitab4.5_0005033g0010	36.629566	28.420292	27.974705	21.865438	24.161785	24.309914	34.499222	29.931332	34.511879	30.641754	31.465788	26.125645	39.064056	39.601234	44.65575	39.017216	45.240852	45.061481	30.385023	37.415535	30.516304	36.81916	37.236069	36.086704	35.148937	39.950516	35.433384	45.162739	47.190823	51.250916
Nitab4.5_0001543g0060	6.289685	7.78472	7.738495	5.734375	6.099424	7.56339	6.653885	5.37286	7.047377	5.82227	6.421482	8.926464	7.473208	7.924675	9.937428	4.813033	5.297265	5.486725	4.9658	5.801486	3.609276	5.81181	6.383641	5.379511	5.204954	5.86921	6.352746	6.286591	7.25503	7.146096
Nitab4.5_0000129g0050	0.254802	0	0.048243	0.120371	0	0.039485	0.238999	0.047573	0.258912	0	0.71401	0	0.394184	0.206769	1.295479	0.198456	0.313266	0.129968	0	0	0.11242	0	0	0	0	0	0.099204	0	0	0
Nitab4.5_0002295g0030	19.509775	18.417749	18.596497	19.329111	18.591135	19.182404	18.709505	17.483828	20.3111	20.345419	19.411234	19.884472	20.478855	19.307198	21.157146	14.849016	18.537249	17.565191	18.533155	17.158842	16.473324	16.753889	18.043634	17.876801	16.36611	19.421801	15.419076	18.76046	18.546806	18.516905
Nitab4.5_0003577g0010	12.884794	21.136442	15.480323	17.644495	16.737034	16.959003	16.074568	14.219616	18.082436	18.079283	18.294996	18.456886	19.626177	23.648903	22.450985	10.090182	8.985633	15.101409	12.574225	12.601919	14.207276	13.1427	11.574679	14.784162	12.927369	12.785082	14.908566	15.244143	12.821034	16.044409
Nitab4.5_0000073g0510	0.338406	0.16142	0.333391	0	0.163287	0	0.129276	0.099248	0.137211	0	0.297206	0	0.147158	0	0	0	0.159405	0	0	0.147275	0.200626	0	0	0.145812	0	0	0	0	0.431725	0
Nitab4.5_0002161g0080	12.667676	16.107761	14.940096	13.609035	13.417651	14.989512	12.998206	14.512928	15.609435	15.338284	14.293377	17.452837	15.396457	17.742899	19.929668	13.967818	12.669786	12.598063	12.087568	10.744891	7.726587	11.791691	13.63749	11.102737	11.995952	13.734898	12.948088	14.707919	12.33729	13.868798
Nitab4.5_0002654g0090	12.90936	11.044599	12.232062	8.840581	7.301662	9.996156	8.361751	6.112778	9.488247	5.413167	6.914936	6.094871	5.394198	6.382298	4.118235	15.642857	15.103709	17.627914	11.544722	11.956191	8.829868	8.067177	8.412988	7.716279	8.122593	9.848737	7.40401	6.331785	5.632175	7.375799
Nitab4.5_0000397g0060	26.839277	28.946306	22.474461	33.107918	35.011913	34.12281	54.384254	66.970963	50.998352	76.329399	71.302322	80.778717	49.247952	45.298523	45.950367	37.334801	41.942108	46.685398	31.864439	36.493427	36.15675	60.122707	57.460735	55.051918	90.743118	98.233177	90.385086	69.982239	58.522717	59.219639
Nitab4.5_0001068g0010	33.838474	23.373291	27.748896	66.613731	78.221634	38.677258	106.394028	81.352608	90.827187	59.914051	39.838947	57.688618	62.656403	53.380772	55.963703	32.561752	27.262402	18.120958	61.126709	67.25119	81.823242	75.272469	82.69799	70.855812	78.40612	50.699516	63.112602	59.22551	65.697563	69.007919
Nitab4.5_0000603g0020	1.974558	2.688147	2.739924	1.616598	2.111303	1.874081	1.895357	2.060095	2.087296	3.4356	3.85315	3.083615	5.489998	6.253765	5.553204	0.498978	1.254013	1.142853	0.332044	0.947282	0.347773	1.005038	1.627608	0.663134	1.345584	1.49902	1.04732	3.579249	4.153032	3.736705
Nitab4.5_0000131g0120	10.751738	14.505886	13.178243	14.958568	15.543118	13.881467	14.98223	16.448555	14.682515	16.135412	15.014332	16.832949	18.041479	17.449587	18.943676	7.737274	8.279778	8.086759	11.200665	10.637677	13.406466	10.461761	9.800626	10.279454	10.934132	10.490383	10.826282	12.829907	13.530331	11.758331
Nitab4.5_0000514g0170	4.439731	7.897411	3.009069	3.054609	4.196159	3.891014	2.847104	4.76291	4.125934	2.956453	1.282652	1.913744	1.869771	3.374474	3.122848	5.571804	7.752725	7.290567	5.204478	3.654141	2.849161	2.880586	6.627572	4.342916	3.522198	1.844859	4.162014	5.115929	3.481744	3.964717
Nitab4.5_0002606g0020	12.11521	14.405488	11.059861	13.597556	14.998145	13.1731	15.299161	15.341709	12.014021	12.30362	14.757082	14.047925	13.765293	10.158775	10.04803	6.522553	6.916971	8.068189	9.373905	13.440128	10.569182	13.321855	12.584074	14.502816	10.826941	10.064679	13.646445	8.681629	10.222996	7.887868
Nitab4.5_0000036g0520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.077102	0	0	0	0	0.071999	0.07072	0.320131	0	0.249009	0	0	0.0767
Nitab4.5_0003039g0010	41.056789	65.527275	41.195026	8.165622	7.872997	12.6432	9.026718	6.755515	10.877623	1.347132	3.249608	2.101079	1.737439	3.153672	0.977957	20.6019	22.542107	40.864052	7.584144	5.58198	4.792988	3.139969	3.137209	2.410261	0.592925	0.761013	1.903517	0.294222	0.165161	0.376133
Nitab4.5_0006316g0020	20.792065	25.769552	24.837414	26.680569	23.611193	23.509451	22.332161	26.836107	22.827002	21.289734	22.395374	23.805908	25.277374	26.343803	25.583014	15.880973	20.430607	23.937971	24.466393	22.807203	18.397739	20.800024	25.179161	23.422159	20.934	18.492435	18.431692	24.595495	23.961123	25.318066
Nitab4.5_0000040g0260	4.677225	6.596458	5.843187	8.130187	7.704714	6.902851	6.795408	6.98655	6.804332	8.408559	7.430689	9.165423	12.127456	9.987349	9.148224	4.383711	5.066008	5.056032	8.385024	7.567824	7.372558	8.460876	6.534175	7.06573	8.310824	6.521592	7.81117	10.579444	7.612074	8.221693
Nitab4.5_0004977g0040	6.781939	8.698466	7.067034	11.435283	5.782774	11.318703	11.614587	9.794477	10.23843	12.588627	10.304774	10.3	11.353768	13.563057	14.467296	8.175684	7.306897	6.542996	5.617422	7.423328	5.373601	8.987064	8.799673	8.282054	10.529606	8.892011	9.154369	7.302789	10.017639	9.30176
Nitab4.5_0000059g0100	10.043608	13.210755	11.867312	9.835834	11.123759	10.117863	11.051089	11.173759	10.823713	9.945238	11.204206	13.4062	10.310901	11.301593	11.853542	9.778203	10.296307	12.078165	7.816453	9.588398	8.453671	9.963422	10.947783	9.420259	8.269038	9.503836	8.860218	9.291269	9.798315	9.809714
Nitab4.5_0000867g0050	1.970719	3.655684	1.975222	2.371154	1.587206	2.644495	1.451654	2.553163	1.963285	1.877549	2.778733	2.117046	2.074169	1.774878	2.031689	1.648465	2.337488	2.14104	0.944366	1.810301	1.963795	3.259484	1.982233	2.606148	2.402155	1.628894	2.138094	1.807386	1.422473	1.816947
Nitab4.5_0000386g0210	0	0	0	0	0	0	0	0	0.216927	0	0.203365	0.322733	0.102142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.082706	0.155184
Nitab4.5_0000102g0380	0	0	0	0	0	0	0	0.325634	0.182949	0	0.153839	0	0	0	0	0.286429	0	0	0.235873	0	0	0	0	0	0	0	0	0	0	0.105273
Nitab4.5_0000535g0130	0.659072	1.227509	1.000527	1.344467	0.743176	1.279763	1.270061	0.972785	1.336323	1.449112	1.425796	0.550137	1.512078	1.192561	1.895425	0.785951	0.785191	0.969102	0.621781	0.67451	0.611447	0.430556	0.77656	0.593316	0.381497	0.460325	0.416714	0.80662	0.449873	0.519208
Nitab4.5_0002244g0140	0	0.128159	0	0	0	0	0.102498	0	0.327263	0.17604	0.206969	0.200867	0.140364	0	0	0.123125	0.194321	0	0	0	0	0	0	0.414435	0	0.123704	0	0.112631	0	0.393316
Nitab4.5_0000008g0920	6.301149	7.564192	8.867706	9.388532	10.628578	8.427277	10.742297	10.173329	8.529716	13.01264	12.830545	16.792316	9.538293	9.299276	8.652918	2.164505	2.589313	4.131107	3.467752	4.752527	5.023665	8.017926	6.920744	5.705218	7.030336	7.253165	6.047052	8.580915	6.22629	8.749249
Nitab4.5_0002209g0080	7.818762	5.449955	5.155545	7.085958	7.87273	7.741038	7.63633	7.077111	8.982598	8.479836	6.887259	9.089997	4.54637	5.896122	8.207882	7.576949	6.887563	6.64751	6.407499	7.649457	7.252625	7.004322	7.864406	6.821048	6.747568	7.531822	5.753076	3.972753	4.412846	4.360467
Nitab4.5_0000134g0110	3.51631	4.617971	4.827703	3.052112	3.373533	3.384439	4.330948	4.03124	3.405373	4.63449	5.408412	5.566071	5.82121	5.096623	6.65306	4.154775	4.06364	3.330815	4.579387	4.702584	4.796741	4.189676	2.85796	4.769571	4.009641	3.914473	6.394435	5.050585	4.23959	5.212025
Nitab4.5_0000235g0180	5.675988	6.037173	6.799079	6.493458	8.352646	7.542774	7.97963	8.681115	7.843692	8.193367	6.90686	5.385314	9.368457	7.165966	8.348702	3.956249	3.32587	4.479784	3.390834	2.958441	3.466536	3.616396	4.048463	4.002567	3.707635	4.478306	3.309513	4.936671	4.465153	4.21169
Nitab4.5_0001051g0140	53.620014	58.917576	51.755833	55.361977	56.537071	60.546429	52.201767	55.28754	54.558147	51.955059	55.154682	52.088303	57.945442	59.942772	64.970024	50.306938	60.862999	59.959347	59.162937	53.813084	51.266708	52.748081	54.953938	52.363121	62.741787	58.889477	49.259724	70.079552	65.204613	64.818558
Nitab4.5_0003160g0070	28.611082	32.399761	30.518925	20.041033	20.868303	22.693058	23.440569	22.769348	23.71102	24.168213	21.59379	21.188129	21.33185	21.743414	23.005371	19.969643	23.867971	23.885323	17.359154	16.358423	18.36121	17.061357	18.591412	16.042782	18.000666	16.778986	17.376692	19.297352	19.846045	17.916187
Nitab4.5_0001094g0160	2.716876	2.157238	5.175498	3.528965	4.513823	3.52415	2.72915	2.851047	2.690688	2.523153	2.551168	1.413712	4.619176	2.470028	5.404831	2.490923	2.893816	2.557297	2.851938	3.706633	1.755107	3.826536	3.106963	2.075253	2.545716	3.361727	3.034377	3.327265	2.349755	2.580943
Nitab4.5_0000883g0070	1.108703	1.662578	1.340362	0.745855	0.79415	0.87461	0.567077	0.769981	0.930651	0.610717	1.002076	0.61194	0.389078	0.478023	0.402869	0.951842	0.752706	1.179654	1.052331	0.938418	0.798547	0.540867	0.64792	0.363506	0.495045	0.471634	0.567109	0.206768	0.41758	0.291137
Nitab4.5_0000275g0010	0.268651	0	0	0	0	1.137255	0.189472	0.290034	0.51481	1.197155	1.738394	0.372369	0.376833	0.698519	0	0.992056	0.554169	0.425188	0.313967	0.823274	0.714836	0.402575	0.061944	0.309368	1.107766	0	0	0.507744	0.32674	0.510396
Nitab4.5_0002050g0050	13.042453	12.587197	12.618069	10.324709	9.941845	10.377745	10.9291	11.605562	7.990927	9.926936	8.121992	7.500448	11.986944	10.643817	12.131775	5.895792	8.188332	6.067642	5.950132	5.539659	6.146984	7.463184	8.223284	5.616149	7.026943	8.57128	7.117891	7.3617	6.856543	7.730193
Nitab4.5_0000749g0170	0.240363	0.371218	0.30363	0.605117	0.504679	0.393971	0.151385	0.177287	0.112843	0.081805	0.340563	0.389941	0.228456	0.162458	0.405047	0.045486	0.133281	0.167928	0.204293	0.31654	0.488118	0.114391	0.084665	0.165871	0.076728	0.148047	0	0	0.064258	0.162954
Nitab4.5_0001006g0010	4.333334	4.69895	5.017207	6.332693	6.784084	5.19295	5.835812	7.112244	7.446629	6.749671	5.721461	6.786644	6.804268	5.516618	5.922143	4.145584	3.925718	4.049917	4.644169	4.091108	3.967719	4.960891	4.570427	3.548539	6.190609	4.708261	5.150703	3.069933	5.369198	4.137977
Nitab4.5_0000102g0030	12.994102	13.855448	14.005565	17.822109	12.339229	15.749435	14.882109	11.404162	14.93903	17.72238	20.430046	17.06456	12.299771	16.97562	11.637177	10.799981	14.779215	13.392073	15.379436	13.443492	16.324242	19.018894	15.019992	16.499018	21.537424	12.477428	12.109402	18.972984	21.094036	19.912382
Nitab4.5_0002587g0100	1.203276	1.530666	1.118066	2.466843	3.535657	3.174646	2.372769	2.819625	2.253263	3.938878	3.441383	2.47684	4.951856	5.617237	5.39907	0.467729	0.408983	0.321768	2.349475	0.781141	1.632958	2.224233	2.264861	2.591774	4.59864	2.751605	3.042726	7.877544	4.297371	3.459752
